"ipm_id","species_author","species_accepted","tax_genus","tax_family","tax_order","tax_class","tax_phylum","kingdom","organism_type","dicot_monocot","angio_gymno","authors","journal","pub_year","doi","corresponding_author","email_year","remark","apa_citation","demog_appendix_link","duration","start_year","start_month","end_year","end_month","periodicity","population_name","number_populations","lat","lon","altitude","country","continent","ecoregion","studied_sex","eviction_used","evict_type","treatment","has_time_lag","has_age","has_dd",".test_passed"
"aaa238","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"SLA","1","-43.604999999999997","172.649","466","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa239","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"B1","1","-43.581600000000002","172.6551","239","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa240","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"B2","1","-43.583300000000001","172.64930000000001","40","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa241","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"B3","1","-43.587800000000001","172.65190000000001","67","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa242","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"B4","1","-43.5916","172.65170000000001","67","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa243","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"B5","1","-43.6","172.64449999999999","358","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa244","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"B6","1","-43.595300000000002","172.66540000000001","340","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa245","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"BF1","1","-43.814100000000003","172.7182","8","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa246","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"BF2","1","-43.812600000000003","172.71969999999999","7","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa247","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"CK1","1","-43.653199999999998","172.62360000000001","477","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa248","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"CK2","1","-43.655099999999997","172.6233","471","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa249","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"CK3","1","-43.6556","172.6234","476","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa250","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"CK4","1","-43.6584","172.62360000000001","532","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa251","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"CK5","1","-43.661000000000001","172.6242","552","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa252","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"CK6","1","-43.665300000000002","172.624","479","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa253","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"GP1","1","-43.574100000000001","172.7465","200","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa254","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"GP2","1","-43.577599999999997","172.7527","167","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa255","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"GP3","1","-43.593600000000002","172.74029999999999","234","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa256","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"GP4","1","-43.582500000000003","172.74180000000001","319","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa257","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"GP5","1","-43.578499999999998","172.744","305","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa258","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"GP6","1","-43.5884","172.74449999999999","285","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa259","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"MP1","1","-43.822600000000001","172.96960000000001","153","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa260","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"MP2","1","-43.822200000000002","172.97030000000001","148","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa261","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"MP3","1","-43.834800000000001","172.9709","516","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa262","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"MP4","1","-43.847200000000001","172.97219999999999","642","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa263","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"MP5","1","-43.822800000000001","172.98249999999999","527","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa264","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"MP6","1","-43.832599999999999","172.99889999999999","653","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa265","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"SH1","1","-43.5871","172.75239999999999","78","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa266","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"SH2","1","-43.587899999999998","172.761","295","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa267","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"SH3","1","-43.593600000000002","172.76779999999999","180","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
"aaa268","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,"6","2010","11","2015","11",1,"SH4","1","-43.593200000000003","172.76929999999999","180","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE,FALSE,NA
